credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,has.delinq.2yrs,has.pub.rec,log.revol.bal,has.revol.bal
TRUE,all_other,0.15310000000000001,146.23,10.30895266,9.8,667,1860,5256,93.9,0,0,0,TRUE,FALSE,FALSE,8.567315800819449,TRUE
TRUE,all_other,0.0859,205.47,10.37349118,5.85,732,5910.041667,2400,12.8,3,0,NA,FALSE,FALSE,TRUE,7.783640596221253,TRUE
TRUE,all_other,0.1183,198.81,10.95109493,14.77,722,5280,9107,93.9,0,0,0,FALSE,FALSE,FALSE,9.11690842718363,TRUE
TRUE,debt_consolidation,0.0859,292.4,11.09741002,14.16,747,5009.958333,17411,27.7,3,0,0,FALSE,FALSE,FALSE,9.764914902672189,TRUE
TRUE,all_other,0.1461,137.91,10.57131693,10.68,722,1260,1942,48.5,0,0,0,FALSE,FALSE,FALSE,7.57198844937744,TRUE
TRUE,all_other,0.1287,815.61,12.03617361,13.7,722,5280.041667,NA,73.6,0,0,0,FALSE,FALSE,FALSE,10.711970331775978,TRUE
TRUE,debt_consolidation,0.1357,339.69,10.81977828,15.53,702,9089.958333,8006,90,2,0,0,FALSE,FALSE,FALSE,8.988071438072634,TRUE
TRUE,debt_consolidation,0.0894,98.5,10.77895629,21.75,717,6175,15354,47.8,3,0,0,FALSE,FALSE,FALSE,9.639196432874924,TRUE
TRUE,debt_consolidation,0.0894,158.86,10.23895929,6.13,742,4110,6479,36.2,1,NA,0,FALSE,TRUE,FALSE,8.776475789346321,TRUE
TRUE,debt_consolidation,0.1253,401.6,10.91508846,15.4,702,3540,18700,69.3,1,0,0,FALSE,FALSE,FALSE,9.83633227734872,TRUE
TRUE,credit_card,0.0894,254.18,11.64745636,11.87,742,7050,NA,53.9,2,0,0,FALSE,FALSE,FALSE,10.879310545111617,TRUE
TRUE,all_other,0.074,62.12,11.28978191,3.92,752,6660,13482,48.1,0,0,0,FALSE,FALSE,FALSE,9.509184911634074,TRUE
TRUE,all_other,0.1114,590.47,11.6307085,0.99,772,4574.041667,0,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,all_other,0.1218,166.5,10.6896696,8.67,692,3239.958333,11797,68.2,0,0,0,TRUE,FALSE,FALSE,9.37568530456302,TRUE
TRUE,debt_consolidation,0.1809,506.74,10.34817337,11.73,662,1140,15767,93.1,1,0,0,FALSE,FALSE,FALSE,9.665737848832556,TRUE
TRUE,debt_consolidation,0.15310000000000001,208.9,10.72317927,14.7,682,3060.041667,6474,93.8,1,0,0,FALSE,FALSE,FALSE,8.775703886567738,TRUE
TRUE,debt_consolidation,0.1392,273.1,11.00209984,6.42,677,5789.958333,12897,47.8,0,NA,0,FALSE,TRUE,FALSE,9.464827539570322,TRUE
TRUE,home_improvement,0.0894,317.72,10.47333652,12.52,812,6419.958333,2600,12.3,0,0,0,FALSE,FALSE,FALSE,7.8636512654486515,TRUE
TRUE,home_improvement,0.074,124.24,11.79810441,1.72,772,9990.041667,10583,16.9,2,0,0,FALSE,FALSE,FALSE,9.267098705794792,TRUE
TRUE,debt_consolidation,0.16,527.36,11.08214255,5.72,677,1440,10472,51.1,1,0,0,FALSE,FALSE,FALSE,9.256555795773146,TRUE
TRUE,home_improvement,0.1148,824.22,11.05089001,10.17,802,4058.041667,2148,7.7,1,0,0,FALSE,FALSE,FALSE,7.67275789664251,TRUE
TRUE,debt_consolidation,0.1062,423.28,10.71441777,23.55,722,3874.041667,24931,57.6,1,0,0,FALSE,FALSE,FALSE,10.123907397928742,TRUE
TRUE,debt_consolidation,0.1253,510.37,10.49404814,20.78,707,7740.041667,22376,47.9,1,NA,0,FALSE,TRUE,FALSE,10.015788924623273,TRUE
TRUE,all_other,0.1183,165.67,11.35040654,20.57,717,4980,5147,51.5,1,0,0,FALSE,FALSE,FALSE,8.546363568716018,TRUE
TRUE,debt_consolidation,0.16,168.76,11.49272276,6.06,662,5010,NA,97.2,0,0,0,FALSE,FALSE,FALSE,11.188441085994343,TRUE
TRUE,debt_consolidation,0.1322,507.01,10.46310334,17.93,697,4320,12361,57.2,0,0,0,FALSE,FALSE,FALSE,9.422382530219219,TRUE
TRUE,debt_consolidation,0.0859,300.3,10.49127422,20.7,757,3330.041667,9324,32.2,0,0,0,FALSE,FALSE,FALSE,9.140454244512016,TRUE
TRUE,major_purchase,0.0859,309.78,11.00209984,14.46,792,4110.041667,6,0,0,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,home_improvement,0.0859,316.11,11.41861479,2.94,752,4890.041667,10373,28.7,0,0,0,FALSE,FALSE,FALSE,9.247057954911346,TRUE
TRUE,credit_card,0.0894,222.41,10.89673933,23.44,732,5310.041667,16405,66.1,2,0,0,FALSE,FALSE,FALSE,9.705402400562695,TRUE
TRUE,debt_consolidation,0.1253,284.47,10.79957558,19.06,712,2670.041667,2280,53,2,0,0,FALSE,FALSE,FALSE,7.732369222284388,TRUE
TRUE,major_purchase,0.0859,316.11,10.87804719,15.31,752,NA,28289,49.1,1,0,0,FALSE,FALSE,FALSE,10.250263664295613,TRUE
TRUE,debt_consolidation,0.1392,51.21,10.89673933,20.7,672,2400.041667,1449,90.6,1,0,0,TRUE,FALSE,FALSE,7.27931883541462,TRUE
TRUE,debt_consolidation,0.1148,197.82,10.81977828,1.87,717,NA,4133,14,0,0,0,FALSE,FALSE,FALSE,8.327000740241713,TRUE
TRUE,all_other,0.0859,316.11,11.28978191,6.52,802,5460,2010,2.1,1,0,0,FALSE,FALSE,FALSE,7.606387389772652,TRUE
TRUE,credit_card,0.1218,532.8,11.69524702,21.58,722,7050.041667,NA,70.9,0,0,0,FALSE,FALSE,FALSE,11.360904183031861,TRUE
TRUE,debt_consolidation,0.1322,540.81,11.39639165,5.66,732,5160.041667,6847,75.2,3,0,0,FALSE,FALSE,FALSE,8.831711917821577,TRUE
TRUE,credit_card,0.1114,164.02,10.81977828,5.88,717,5280.041667,5305,16.8,3,0,NA,FALSE,FALSE,TRUE,8.576593534697684,TRUE
TRUE,small_business,0.1392,238.96,11.05089001,10.55,747,3251,3969,17.6,3,0,0,FALSE,FALSE,FALSE,8.286521373681236,TRUE
TRUE,credit_card,0.1148,494.53,11.28978191,14.31,737,7170,38142,45.7,0,0,0,FALSE,FALSE,FALSE,10.549097533638411,TRUE
TRUE,debt_consolidation,0.0859,102.74,NA,6,732,2157,1215,32.8,1,0,0,TRUE,FALSE,FALSE,7.103322062526113,TRUE
TRUE,debt_consolidation,0.1496,NA,11.62625415,19.09,707,4860.041667,NA,78.4,0,0,0,FALSE,FALSE,FALSE,11.286614402384673,TRUE
TRUE,all_other,0.1253,117.14,10.27505111,6.91,692,1710,4613,32.3,3,0,0,FALSE,FALSE,FALSE,8.4368504387337,TRUE
TRUE,debt_consolidation,0.074,155.3,10.81977828,17.93,772,9420,16685,47.5,0,0,0,FALSE,FALSE,FALSE,9.72232532346202,TRUE
TRUE,debt_consolidation,0.1426,171.53,11.40756495,15.6,727,7560,28532,99.4,1,0,0,FALSE,FALSE,FALSE,10.258816591150495,TRUE
TRUE,debt_consolidation,0.0894,158.86,10.96127785,14.33,727,7020.041667,2530,5.2,0,NA,0,TRUE,TRUE,FALSE,7.836369760545124,TRUE
TRUE,debt_consolidation,NA,746.24,11.73606902,19.87,662,7920,NA,79.6,1,0,0,TRUE,FALSE,FALSE,11.408275807703808,TRUE
TRUE,debt_consolidation,0.1426,343.06,11.44035477,4.27,677,5070,4848,56.4,3,0,0,FALSE,FALSE,FALSE,8.486527777105353,TRUE
TRUE,debt_consolidation,0.0774,187.32,10.59663473,11.58,762,3720.041667,1940,12.5,0,0,0,FALSE,FALSE,FALSE,7.57095858316901,TRUE
TRUE,debt_consolidation,0.0894,155.69,11.58058411,10.65,727,3330.041667,26192,54.5,0,0,0,FALSE,FALSE,FALSE,10.173247478478917,TRUE
TRUE,small_business,0.16,815.66,11.22524339,0.56,752,5520.041667,2018,34.8,2,0,0,FALSE,FALSE,FALSE,7.610357618312838,TRUE
TRUE,educational,0.0774,218.54,11.15625052,12.32,752,3270,3233,10.4,3,0,0,FALSE,FALSE,FALSE,8.081475040137052,TRUE
TRUE,all_other,0.15310000000000001,334.23,11.16761428,21.31,672,4023,34009,90.7,0,0,0,FALSE,FALSE,FALSE,10.434409878001242,TRUE
TRUE,debt_consolidation,0.1565,NA,10.90381461,9.84,687,5487,5734,36.5,0,0,0,FALSE,FALSE,FALSE,8.65434302956347,TRUE
TRUE,debt_consolidation,0.0894,158.86,10.87804719,24.34,732,4290,25295,62.5,2,0,0,FALSE,FALSE,FALSE,10.138401559449253,TRUE
TRUE,all_other,0.1183,99.41,9.764225485,20.34,732,1920.041667,228,9.9,1,0,0,TRUE,FALSE,FALSE,NA,TRUE
TRUE,all_other,0.1148,32.97,10.13459927,11.57,702,5760,7569,74.2,2,0,0,TRUE,FALSE,FALSE,8.931948346431495,TRUE
TRUE,debt_consolidation,0.1218,832.5,12.20607265,6.28,737,3690.041667,15169,35,0,0,0,TRUE,FALSE,FALSE,9.627075072342578,TRUE
TRUE,educational,0.0859,237.08,11.03488966,0,782,3960,0,0,1,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.1461,620.56,10.93310697,12.73,682,3150,32820,88.5,0,0,0,FALSE,FALSE,FALSE,10.398823833405986,TRUE
TRUE,home_improvement,0.1148,49.46,10.40426284,23.67,757,1800,280,16.5,0,0,0,FALSE,FALSE,FALSE,5.638354669333745,TRUE
TRUE,credit_card,0.1183,165.67,11.47210347,23.75,702,7530.041667,NA,40.6,1,0,0,FALSE,FALSE,FALSE,11.100133581475603,TRUE
TRUE,all_other,0.1496,164.57,10.16277015,22.36,662,2850,275,3.2,3,NA,0,TRUE,TRUE,FALSE,5.62040086571715,TRUE
TRUE,all_other,0.1635,176.65,11.00209984,3.16,667,2880,0,0,1,0,0,TRUE,FALSE,FALSE,NA,FALSE
TRUE,home_improvement,0.0894,317.72,11.23413706,5.58,762,2430,66,0.5,3,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,credit_card,0.0894,476.58,11.22524339,5.55,777,6840,1892,5.3,2,0,0,FALSE,FALSE,FALSE,7.545918151209323,TRUE
TRUE,credit_card,0.1392,546.2,11.39751461,16.51,692,5790,10852,60.9,0,NA,0,FALSE,TRUE,FALSE,9.292196818446016,TRUE
TRUE,major_purchase,0.0859,158.06,11.40756495,12.59,742,8040,3945,17.6,1,NA,0,TRUE,TRUE,FALSE,8.28045768658256,TRUE
TRUE,all_other,0.1253,368.13,11.30958454,5.12,727,1410,358,7.5,2,0,0,FALSE,FALSE,FALSE,5.883322388488279,TRUE
TRUE,all_other,0.0774,249.75,11.35040654,7.06,777,4440.041667,5037,16.7,3,0,0,FALSE,FALSE,FALSE,8.524764456912555,TRUE
TRUE,debt_consolidation,0.15310000000000001,313.34,10.70283989,6.74,662,3510,3094,60.7,0,0,0,FALSE,FALSE,FALSE,8.037543185118697,TRUE
TRUE,all_other,0.0859,31.62,11.22524339,2.42,752,5970.041667,5698,52.9,3,0,0,TRUE,FALSE,FALSE,8.648045999835,TRUE
TRUE,all_other,0.1461,41.38,10.59663473,16.35,662,1800,7774,55.9,0,0,NA,FALSE,FALSE,TRUE,8.958668737047434,TRUE
TRUE,debt_consolidation,0.1392,204.83,10.23995979,15.64,672,3630,11206,71.8,0,0,0,FALSE,FALSE,FALSE,9.324293862052029,TRUE
TRUE,all_other,0.1148,329.69,10.49127422,0.5,777,2460,523,7,0,0,0,FALSE,FALSE,FALSE,6.261491684321042,TRUE
TRUE,debt_consolidation,0.1183,331.34,10.126631100000001,12.96,742,1350,5787,13.8,0,0,0,FALSE,FALSE,FALSE,8.663542087751374,TRUE
TRUE,all_other,0.15310000000000001,452.6,10.6454249,21.51,672,2760.041667,12425,55.6,0,0,0,FALSE,FALSE,FALSE,9.42754633062364,TRUE
TRUE,debt_consolidation,0.1148,346.17,10.96819829,6.23,742,3030.041667,10044,63.6,1,0,0,FALSE,FALSE,FALSE,9.214830277249035,TRUE
TRUE,debt_consolidation,0.1287,403.6,10.79374227,21.06,692,3665.041667,12668,79.7,2,0,0,FALSE,FALSE,FALSE,9.446913343602054,TRUE
TRUE,credit_card,0.16,562.52,10.77895629,20.6,662,4110.041667,10441,50.7,2,NA,0,TRUE,TRUE,FALSE,9.253591413970497,TRUE
TRUE,debt_consolidation,0.1218,616.05,11.58988651,2.38,722,2280.041667,120,0.8,1,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,debt_consolidation,0.1496,277.16,10.54534144,10.33,667,2235.041667,5124,35.3,1,NA,0,FALSE,TRUE,FALSE,8.54188580400661,TRUE
TRUE,debt_consolidation,0.1322,730.1,NA,10.49,717,7050.041667,NA,90.4,2,0,0,FALSE,FALSE,FALSE,11.51402486041353,TRUE
TRUE,debt_consolidation,0.1392,286.75,10.41271189,18.48,682,2161,7452,73.8,0,0,0,FALSE,FALSE,FALSE,8.916371914881694,TRUE
TRUE,small_business,0.1878,91.37,11.08214255,2.79,662,3720.041667,2601,40.6,2,NA,NA,FALSE,TRUE,TRUE,7.86403565907245,TRUE
TRUE,debt_consolidation,0.1287,538.14,10.91508846,17.93,717,4110.041667,24953,94.5,0,0,0,FALSE,FALSE,FALSE,10.124789408970967,TRUE
TRUE,debt_consolidation,0.0859,316.11,11.51292546,0.22,792,8880.041667,1800,3.8,1,0,0,FALSE,FALSE,FALSE,7.496097345175956,TRUE
TRUE,debt_consolidation,0.1496,658.26,10.78692446,17.34,687,3540,23533,46.3,2,0,0,FALSE,FALSE,FALSE,10.066201463023875,TRUE
TRUE,debt_consolidation,0.1565,237.91,10.858999,22.71,662,1620.041667,8159,55.4,2,0,0,FALSE,FALSE,FALSE,9.006999447958153,TRUE
TRUE,all_other,0.1461,275.81,11.01862914,12.59,667,2280.041667,15183,70.3,1,0,NA,TRUE,FALSE,TRUE,9.627997520849709,TRUE
TRUE,all_other,0.1183,119.29,10.46310334,13.92,712,1770,800,15.1,0,0,0,FALSE,FALSE,FALSE,6.68586094706836,TRUE
TRUE,major_purchase,0.1218,832.5,11.56171563,8.21,762,5643.041667,2290,0.7,0,0,0,FALSE,FALSE,FALSE,7.736743682453495,TRUE
TRUE,all_other,0.1357,67.94,9.998797732,19.25,707,1110.041667,1527,22.5,0,0,0,FALSE,FALSE,FALSE,7.331714969726466,TRUE
TRUE,all_other,0.1287,201.8,9.59315079,5.81,682,8550.041667,2269,25.2,2,NA,0,FALSE,TRUE,FALSE,7.727535110475448,TRUE
TRUE,all_other,0.167,514.77,10.26813067,7.54,677,1230.041667,5465,80.4,2,0,0,TRUE,FALSE,FALSE,8.606302366488013,TRUE
TRUE,all_other,0.1357,314.21,10.26813067,19.26,702,1802,0,0,2,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.1426,168.1,10.19913779,23.75,722,5070,17998,99.4,1,0,0,FALSE,FALSE,FALSE,9.798071479779479,TRUE
TRUE,debt_consolidation,0.0859,316.11,11.15625052,4.15,782,8520.041667,8825,17.9,3,0,0,FALSE,FALSE,FALSE,9.085457189829492,TRUE
TRUE,debt_consolidation,0.1287,336.34,10.71441777,17.89,697,2970.041667,11585,49.1,0,0,0,FALSE,FALSE,FALSE,9.35755275165657,TRUE
TRUE,small_business,0.1426,68.62,11.00209984,6.54,732,5226.041667,NA,0,0,NA,0,FALSE,TRUE,FALSE,10.821436908133153,TRUE
TRUE,debt_consolidation,0.15310000000000001,278.53,11.01862914,0.49,677,3030.041667,858,66,2,0,0,TRUE,FALSE,FALSE,6.755768921984255,TRUE
TRUE,debt_consolidation,0.1357,169.85,10.42228135,10.71,677,5190.041667,179,44.7,2,NA,0,FALSE,TRUE,FALSE,NA,TRUE
TRUE,debt_consolidation,0.1565,524.8,11.98292909,3.41,687,2490,NA,59,2,0,0,TRUE,FALSE,FALSE,11.095483924851465,TRUE
TRUE,home_improvement,0.1565,524.8,11.30012821,9.47,677,7440.041667,0,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.1322,202.81,10.71441777,15.36,682,3870,6026,80.9,1,0,0,TRUE,FALSE,FALSE,8.704004653483045,TRUE
TRUE,major_purchase,0.0894,381.26,10.81977828,6,752,2760.041667,10457,16.1,0,0,0,FALSE,FALSE,FALSE,9.255122514748075,TRUE
TRUE,debt_consolidation,0.0894,301.04,10.20359214,7.07,752,3840.041667,7866,44.7,0,0,0,FALSE,FALSE,FALSE,8.970432074329242,TRUE
TRUE,debt_consolidation,0.1218,666,11.08214255,15.1,722,5760,9263,48,1,0,NA,FALSE,FALSE,TRUE,9.133891199812776,TRUE
TRUE,credit_card,0.1739,143.39,11.38509209,23.81,662,4800.041667,NA,99.8,0,0,0,FALSE,FALSE,FALSE,10.714239975170337,TRUE
TRUE,debt_consolidation,0.1565,559.78,10.89087028,12.94,677,4560.041667,10728,91.7,2,NA,NA,FALSE,TRUE,TRUE,9.280705634636746,TRUE
TRUE,debt_consolidation,0.1253,317.93,10.95080655,10.78,702,3600,8300,38.8,0,0,0,FALSE,FALSE,FALSE,9.024131268455035,TRUE
TRUE,debt_consolidation,0.1218,765.9,11.62625415,14.96,737,6001.041667,25274,39.5,0,0,0,FALSE,FALSE,FALSE,10.137571043888672,TRUE
TRUE,debt_consolidation,0.1114,341.16,10.6454249,9.2,732,3330.041667,12747,29.8,1,0,0,FALSE,FALSE,FALSE,9.453129675537227,TRUE
TRUE,home_improvement,0.1183,198.81,12.20607265,15.1,702,2730.041667,22003,36.9,3,0,0,FALSE,FALSE,FALSE,9.99897953399535,TRUE
TRUE,all_other,0.1114,442.85,10.7898715,17.48,742,NA,13844,50.3,3,0,0,FALSE,FALSE,FALSE,9.535679435605061,TRUE
TRUE,all_other,0.1253,66.94,10.37349118,9.04,687,1740,10186,50.7,0,0,0,TRUE,FALSE,FALSE,9.228867676590067,TRUE
TRUE,debt_consolidation,0.1218,632.7,10.5941316,13.71,737,3510,19697,59,0,0,0,FALSE,FALSE,FALSE,9.888272386729648,TRUE
TRUE,all_other,0.0774,218.54,10.16585182,4.29,772,4770.041667,0,0,0,0,0,FALSE,FALSE,FALSE,NA,FALSE
TRUE,debt_consolidation,0.1148,328.87,10.09195684,15.6,727,8431.041667,21052,85.2,0,0,0,FALSE,FALSE,FALSE,9.954798346770556,TRUE
TRUE,all_other,0.1496,242.52,11.91839057,0.24,682,3738.041667,633,42.2,1,0,0,FALSE,FALSE,FALSE,6.452048954437226,TRUE
TRUE,educational,0.1426,686.12,11.69524702,20.09,692,8790.041667,NA,81.9,1,0,0,FALSE,FALSE,FALSE,10.964813256418221,TRUE
TRUE,credit_card,0.0894,190.63,10.13459927,20.1,752,4087.041667,17953,72.4,0,0,0,FALSE,FALSE,FALSE,9.795568210316635,TRUE
TRUE,debt_consolidation,0.1461,448.18,10.5865844,21.39,677,2430,14021,71.9,0,0,0,FALSE,FALSE,FALSE,9.548382803766913,TRUE
TRUE,small_business,0.1461,620.56,11.813030060000001,8.04,767,5026,3884,12.8,2,0,0,FALSE,FALSE,FALSE,8.264878262801748,TRUE
TRUE,debt_consolidation,0.0859,221.28,10.93310697,9.11,762,5190.041667,977,2.7,1,0,0,FALSE,FALSE,FALSE,6.885509670034818,TRUE
TRUE,major_purchase,0.1357,203.82,11.00209984,13.28,682,1710,679,7.4,3,NA,0,FALSE,TRUE,FALSE,6.522092798170152,TRUE
TRUE,debt_consolidation,0.0751,186.66,10.91508846,22.28,737,3607,14217,20.2,2,0,0,FALSE,FALSE,FALSE,9.562264046489428,TRUE
TRUE,debt_consolidation,0.1426,377.37,10.75739211,22.84,677,5250.041667,16665,60.6,1,0,0,FALSE,FALSE,FALSE,9.721125994942152,TRUE
TRUE,debt_consolidation,0.1322,84.51,10.35210793,14.56,727,8160.041667,17806,99.4,0,0,0,TRUE,FALSE,FALSE,9.787346917401315,TRUE
TRUE,debt_consolidation,0.1461,189.62,11.3736634,8.06,667,5460,30209,79.3,2,0,0,FALSE,FALSE,FALSE,10.315928274380717,TRUE
TRUE,debt_consolidation,0.1322,270.41,10.858999,8.58,697,3750.041667,9017,39.6,1,0,0,FALSE,FALSE,FALSE,9.106977858981029,TRUE
TRUE,debt_consolidation,0.0894,413.03,11.00209984,24.12,757,5370,17278,40,0,0,0,FALSE,FALSE,FALSE,9.757247170313121,TRUE
TRUE,all_other,0.074,49.7,10.41331268,3.46,752,3330.041667,2201,5,2,0,0,FALSE,FALSE,FALSE,7.697121317282625,TRUE
TRUE,all_other,0.1148,164.85,10.30895266,9.92,747,NA,452,90.4,0,0,0,TRUE,FALSE,FALSE,6.115892125483034,TRUE
TRUE,home_improvement,0.1218,333,11.35040654,0.52,712,5011,239,5.3,1,NA,0,FALSE,TRUE,FALSE,5.480638923341991,TRUE
TRUE,educational,0.1114,229.63,10.55841352,1.53,772,1500.041667,777,4.8,0,0,0,FALSE,FALSE,FALSE,6.656726524178391,TRUE
TRUE,debt_consolidation,0.1565,587.77,11.28978191,23.65,672,1890,19333,61.2,2,0,0,FALSE,FALSE,FALSE,9.869620483024551,TRUE
TRUE,debt_consolidation,0.1183,397.61,10.30895266,15.16,722,4472.041667,4893,58.2,0,0,NA,FALSE,FALSE,TRUE,8.495765244002618,TRUE
TRUE,debt_consolidation,0.0705,92.7,10.71441777,7.44,772,4740,13440,38.6,1,0,0,FALSE,FALSE,FALSE,9.506065016071148,TRUE
TRUE,debt_consolidation,0.1218,666,11.22524339,6.96,732,8703,11522,46.1,0,NA,0,FALSE,TRUE,FALSE,9.352100317014015,TRUE
TRUE,debt_consolidation,0.1565,349.87,11.32055357,22.23,662,6960.041667,35876,80.8,1,0,0,FALSE,FALSE,FALSE,10.487851700636917,TRUE
TRUE,home_improvement,0.1496,277.16,11.35040654,17.34,667,3360.041667,8590,87.7,1,0,0,FALSE,FALSE,FALSE,9.058470422638056,TRUE
TRUE,debt_consolidation,0.1287,319.52,10.75790288,12.28,697,2855,6696,47.8,1,NA,0,FALSE,TRUE,FALSE,8.80941494391005,TRUE
TRUE,all_other,0.0894,95.32,10.89673933,13.42,722,2610.041667,2541,11.1,2,0,0,FALSE,FALSE,FALSE,7.8407064517494,TRUE
TRUE,educational,0.1148,32.97,10.13459927,0.29,712,2610.041667,6,0.1,0,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,all_other,0.1426,343.06,11.51292546,8.95,677,4758,1459,26.1,1,0,0,FALSE,FALSE,FALSE,7.286191714702382,TRUE
TRUE,all_other,0.1114,164.02,10.84349481,13.31,772,4410.041667,63,0.5,1,0,0,FALSE,FALSE,FALSE,NA,TRUE
TRUE,major_purchase,0.1357,163.05,NA,0.89,682,2190,9299,67.4,2,0,0,FALSE,FALSE,FALSE,9.137769679141348,TRUE
TRUE,all_other,0.1322,135.21,9.798127037,2.47,702,3000.041667,1291,47.8,0,0,0,FALSE,FALSE,FALSE,7.163946684342547,TRUE
TRUE,major_purchase,0.1392,238.96,11.08214255,9.47,682,2070.041667,400,44.4,0,0,0,FALSE,FALSE,FALSE,5.993961427306569,TRUE
TRUE,all_other,0.0705,108.15,9.574983486,23.42,792,7980,12748,21,1,0,0,FALSE,FALSE,FALSE,9.453208116138121,TRUE
TRUE,debt_consolidation,0.1218,266.4,10.49127422,17.27,702,3990,7976,47.2,3,0,NA,TRUE,FALSE,TRUE,8.984317679911129,TRUE
TRUE,debt_consolidation,0.0705,92.7,10.89673933,13.67,797,9930.041667,6015,43.9,1,0,0,FALSE,FALSE,FALSE,8.702177865629675,TRUE
TRUE,credit_card,0.0894,285.95,11.1123882,17.7,737,6970.041667,17870,42.8,1,0,0,FALSE,FALSE,FALSE,9.790934566296798,TRUE
TRUE,all_other,0.1253,60.24,10.57745191,11.9,682,5190.041667,2496,56.7,3,0,NA,FALSE,FALSE,TRUE,7.822845290279774,TRUE
TRUE,all_other,0.0859,252.89,11.2708539,8.09,772,4761,358,8.1,0,0,0,FALSE,FALSE,FALSE,5.883322388488279,TRUE
TRUE,debt_consolidation,0.1253,811.56,11.5228758,14.3,737,4500.041667,33098,83.8,0,0,0,FALSE,FALSE,FALSE,10.407258349428416,TRUE
TRUE,debt_consolidation,0.1183,397.61,10.4744671,5.69,722,5010,14406,67.6,1,0,0,TRUE,FALSE,FALSE,9.575469478561473,TRUE
TRUE,major_purchase,0.074,198.78,NA,0,772,5071,2926,13,0,0,0,FALSE,FALSE,FALSE,7.9817332866918855,TRUE
TRUE,all_other,0.1218,199.8,10.85013987,4.68,722,2040.041667,4342,46.2,0,0,0,FALSE,FALSE,FALSE,8.376320632534823,TRUE
TRUE,all_other,0.1496,277.16,11.08214255,6.65,662,1920.041667,7855,74.1,0,0,0,FALSE,FALSE,FALSE,8.969032850034301,TRUE
TRUE,debt_consolidation,0.1426,171.53,10.59663473,1.65,682,1620.041667,5536,72.8,0,0,0,FALSE,FALSE,FALSE,8.619208116822968,TRUE
TRUE,debt_consolidation,0.1148,799.49,12.20607265,5.18,777,NA,2574,7.5,3,0,0,FALSE,FALSE,FALSE,7.853604813097837,TRUE
TRUE,all_other,0.1148,725.31,11.40366848,0.56,802,3810.041667,2123,4.8,0,0,0,TRUE,FALSE,FALSE,7.66105638236183,TRUE
TRUE,all_other,0.1253,251,10.95080655,11.28,697,2880,4700,40.2,2,NA,0,FALSE,TRUE,FALSE,8.45553053102413,TRUE
TRUE,small_business,0.1739,179.24,11.2515607,23.19,687,9631.041667,35820,96.8,1,0,0,TRUE,FALSE,FALSE,10.486289592589621,TRUE
TRUE,debt_consolidation,0.0859,316.11,10.70324447,3.42,752,5130.041667,6593,31.2,0,0,0,FALSE,FALSE,FALSE,8.793915423631676,TRUE
TRUE,debt_consolidation,0.1183,828.35,11.49272276,15.6,752,5130.041667,NA,55.3,0,0,0,FALSE,FALSE,FALSE,11.33989263407853,TRUE
TRUE,all_other,0.0705,92.7,10.858999,11.22,777,NA,14444,26.6,0,0,0,FALSE,FALSE,FALSE,9.578103612900335,TRUE
TRUE,debt_consolidation,0.1183,198.81,11.00141627,15.91,702,2970.041667,18549,43.6,0,0,0,FALSE,FALSE,FALSE,9.82822506803558,TRUE
TRUE,debt_consolidation,0.1183,662.68,11.33857208,14.67,747,6240.041667,8156,22,2,0,0,FALSE,FALSE,FALSE,9.00663173330058,TRUE
TRUE,debt_consolidation,0.1218,399.6,11.21182037,0.84,712,3450.041667,14615,70.9,2,0,0,FALSE,FALSE,FALSE,9.589872098057842,TRUE
TRUE,debt_consolidation,0.0894,413.03,10.93310697,16.76,752,5071,18266,48.6,0,0,0,FALSE,FALSE,FALSE,9.812851432276684,TRUE
TRUE,all_other,0.1183,198.81,10.02127059,4.48,747,3060.041667,2458,68.3,1,0,0,FALSE,FALSE,FALSE,7.807510042216193,TRUE
TRUE,all_other,0.1253,267.74,11.71993963,12.06,697,6510,37784,70.1,0,0,0,FALSE,FALSE,FALSE,10.53966747745482,TRUE
TRUE,debt_consolidation,0.0774,249.75,10.30895266,12.52,792,4170.041667,4887,14.4,0,0,0,FALSE,FALSE,FALSE,8.494538500851432,TRUE
TRUE,debt_consolidation,0.0859,158.06,9.903487553,6.3,742,9210.041667,3406,9.8,1,0,NA,FALSE,FALSE,TRUE,8.133587417660966,TRUE
TRUE,debt_consolidation,0.0859,205.47,10.30895266,12.28,742,3853.041667,29437,49.6,2,0,0,FALSE,FALSE,FALSE,10.290041635752532,TRUE
TRUE,debt_consolidation,0.15310000000000001,NA,11.75587164,9.71,682,7140.041667,31525,75.8,0,0,0,FALSE,FALSE,FALSE,10.358567881186488,TRUE
